>MMETSP0604,Skeletonema-menzelii-CCMP793,267578,Skeletonema dohrnii,,Skeletonema,Skeletonemataceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0794,Stephanopyxis-turris-CCMP815,515487,Stephanopyxis turris,,Stephanopyxis,Stephanopyxidaceae,Melosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0902,Thalassiosira-antarctica-CCMP982,160265,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0903,Thalassiosira-antarctica-CCMP982,160266,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0904,Thalassiosira-antarctica-CCMP982,160267,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0905,Thalassiosira-antarctica-CCMP982,160268,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0492,Thalassiosira-gravida-GMp14c1,160269,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0493,Thalassiosira-gravida-GMp14c1,160270,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0494,Thalassiosira-gravida-GMp14c1,160271,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0737,Thalassiosira-miniscula-CCMP1093,160272,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0738,Thalassiosira-miniscula-CCMP1093,160273,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0739,Thalassiosira-miniscula-CCMP1093,160274,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0740,Thalassiosira-miniscula-CCMP1093,160275,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0970,Thalassiosira-oceanica-CCMP1005,160276,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0971,Thalassiosira-oceanica-CCMP1005,160277,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0972,Thalassiosira-oceanica-CCMP1005,160278,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0973,Thalassiosira-oceanica-CCMP1005,160279,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1067,Thalassiosira-punctigera-Tpunct2005C2,160280,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0403,Thalassiosira-rotula-CCMP3096,160281,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0404,Thalassiosira-rotula-CCMP3096,160282,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0910,Thalassiosira-rotula-GSO102,160283,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0911,Thalassiosira-rotula-GSO102,160284,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0912,Thalassiosira-rotula-GSO102,160285,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0913,Thalassiosira-rotula-GSO102,160286,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1059,Thalassiosira-sp-FW,160287,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1071,Thalassiosira-sp-NH16,160288,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0898,Thalassiosira-weissflogii-CCMP1010,160289,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0899,Thalassiosira-weissflogii-CCMP1010,160290,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0900,Thalassiosira-weissflogii-CCMP1010,160291,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0901,Thalassiosira-weissflogii-CCMP1010,160292,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1405,Thalassiosira-weissflogii-CCMP1010,160293,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1406,Thalassiosira-weissflogii-CCMP1010,160294,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1407,Thalassiosira-weissflogii-CCMP1010,160295,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1408,Thalassiosira-weissflogii-CCMP1010,160296,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1409,Thalassiosira-weissflogii-CCMP1010,160297,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1410,Thalassiosira-weissflogii-CCMP1010,160298,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1411,Thalassiosira-weissflogii-CCMP1010,160299,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1412,Thalassiosira-weissflogii-CCMP1010,160300,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1413,Thalassiosira-weissflogii-CCMP1010,160301,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1414,Thalassiosira-weissflogii-CCMP1010,160302,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1415,Thalassiosira-weissflogii-CCMP1010,160303,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1416,Thalassiosira-weissflogii-CCMP1010,160304,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1417,Thalassiosira-weissflogii-CCMP1010,160305,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1418,Thalassiosira-weissflogii-CCMP1010,160306,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1419,Thalassiosira-weissflogii-CCMP1010,160307,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1420,Thalassiosira-weissflogii-CCMP1010,160308,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1421,Thalassiosira-weissflogii-CCMP1010,160309,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1422,Thalassiosira-weissflogii-CCMP1010,160310,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0878,Thalassiosira-weissflogii-CCMP1336,160311,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0879,Thalassiosira-weissflogii-CCMP1336,160312,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0880,Thalassiosira-weissflogii-CCMP1336,160313,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP0881,Thalassiosira-weissflogii-CCMP1336,160314,Thalassiosira antarctica,,Thalassiosira,Thalassiosiraceae,Thalassiosirales,Coscinodiscophyceae,Bacillariophyta,,Eukaryota,Bacillariophyta
>MMETSP1174,Dictyocha-speculum-CCMP1381,35687,Dictyocha speculum,,Dictyocha,,Dictyochales,Dictyochophyceae,,,Eukaryota,Dictyochophyceae
>MMETSP1344,Florenciella-parvula-CCMP2471,236787,Florenciella parvula,,Florenciella,,Florenciellales,Dictyochophyceae,,,Eukaryota,Dictyochophyceae
>MMETSP1323,Florenciella-parvula-RCC1693,236787,Florenciella parvula,,Florenciella,,Florenciellales,Dictyochophyceae,,,Eukaryota,Dictyochophyceae
>MMETSP1325,Florenciella-sp-RCC1007,236788,Florenciella parvula,,Florenciella,,Florenciellales,Dictyochophyceae,,,Eukaryota,Dictyochophyceae
>MMETSP1324,Florenciella-sp-RCC1587,236789,Florenciella parvula,,Florenciella,,Florenciellales,Dictyochophyceae,,,Eukaryota,Dictyochophyceae
>MMETSP1068,Pseudopedinella-elastica-CCMP716,35684,Pseudopedinella elastica,,Pseudopedinella,,Pedinellales,Dictyochophyceae,,,Eukaryota,Dictyochophyceae
>MMETSP1097,Pseudopedinella-elastica-CCMP716,35684,Pseudopedinella elastica,,Pseudopedinella,,Pedinellales,Dictyochophyceae,,,Eukaryota,Dictyochophyceae
>MMETSP0101,Pteridomonas-danica-PT,38822,Pteridomonas danica,,Pteridomonas,,Pedinellales,Dictyochophyceae,,,Eukaryota,Dictyochophyceae
>MMETSP0102,Pteridomonas-danica-PT,38823,Pteridomonas danica,,Pteridomonas,,Pedinellales,Dictyochophyceae,,,Eukaryota,Dictyochophyceae
>MMETSP1173,Rhizochromulina-marinacf-CCMP1243,1034831,Rhizochromulina marina,,Rhizochromulina,,Rhizochromulinales,Dictyochophyceae,,,Eukaryota,Dictyochophyceae
>MMETSP0223,Akashiwo-sanguinea-CCCM885,143672,Akashiwo sanguinea,,Akashiwo,Gymnodiniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1436,Alexandrium-andersonii-CCMP2222,327968,Alexandrium andersonii,,Alexandrium,Gonyaulacaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0196,Alexandrium-fundyense-CCMP1719,2932,Alexandrium fundyense,,Alexandrium,Gonyaulacaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0197,Alexandrium-fundyense-CCMP1719,2932,Alexandrium fundyense,,Alexandrium,Gonyaulacaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0347,Alexandrium-fundyense-CCMP1719,2933,Alexandrium fundyense,,Alexandrium,Gonyaulacaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0661,Alexandrium-margalefi-AMGDE01CS-322,2934,Alexandrium fundyense,,Alexandrium,Gonyaulacaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0328,Alexandrium-minutum-CCMP113,39455,Alexandrium minutum,,Alexandrium,Gonyaulacaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0093,Alexandrium-monilatum-CCMP3105,311494,Alexandrium monilatum,,Alexandrium,Gonyaulacaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0095,Alexandrium-monilatum-CCMP3105,311495,Alexandrium monilatum,,Alexandrium,Gonyaulacaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0096,Alexandrium-monilatum-CCMP3105,311496,Alexandrium monilatum,,Alexandrium,Gonyaulacaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0097,Alexandrium-monilatum-CCMP3105,311497,Alexandrium monilatum,,Alexandrium,Gonyaulacaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0378,Alexandrium-tamarense-CCMP1771,2926,Alexandrium tamarense,,Alexandrium,Gonyaulacaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0380,Alexandrium-tamarense-CCMP1771,2927,Alexandrium tamarense,,Alexandrium,Gonyaulacaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0382,Alexandrium-tamarense-CCMP1771,2928,Alexandrium tamarense,,Alexandrium,Gonyaulacaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0384,Alexandrium-tamarense-CCMP1771,2929,Alexandrium tamarense,,Alexandrium,Gonyaulacaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0258,Amphidinium-carterae-CCMP1314,2961,Amphidinium carterae,,Amphidinium,Gymnodiniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0259,Amphidinium-carterae-CCMP1314,2962,Amphidinium carterae,,Amphidinium,Gymnodiniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0398,Amphidinium-carterae-CCMP1314,2963,Amphidinium carterae,,Amphidinium,Gymnodiniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0399,Amphidinium-carterae-CCMP1314,2964,Amphidinium carterae,,Amphidinium,Gymnodiniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0689,Amphidinium-massartii-CS-259,160604,Amphidinium massartii,,Amphidinium,Gymnodiniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1036,Azadinium-spinosum-3D9,632150,Azadinium spinosum,,Azadinium,Amphidomataceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1037,Azadinium-spinosum-3D9,632151,Azadinium spinosum,,Azadinium,Amphidomataceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1038,Azadinium-spinosum-3D9,632152,Azadinium spinosum,,Azadinium,Amphidomataceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1074,Ceratium-fusus-PA161109,2916,Tripos fusus,,Tripos,Ceratiaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1075,Ceratium-fusus-PA161109,2916,Tripos fusus,,Tripos,Ceratiaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0323,Crypthecodinium-cohnii-Seligo,2866,Crypthecodinium cohnii,,Crypthecodinium,Crypthecodiniaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0324,Crypthecodinium-cohnii-Seligo,2867,Crypthecodinium cohnii,,Crypthecodinium,Crypthecodiniaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0325,Crypthecodinium-cohnii-Seligo,2868,Crypthecodinium cohnii,,Crypthecodinium,Crypthecodiniaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0326,Crypthecodinium-cohnii-Seligo,2869,Crypthecodinium cohnii,,Crypthecodinium,Crypthecodiniaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0797,Dinophysis-acuminata-DAEP01,47934,Dinophysis acuminata,,Dinophysis,Dinophysiaceae,Dinophysiales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0116,Durinskia-baltica-CSIROCS-38,400756,Durinskia baltica,,Durinskia,Kryptoperidiniaceae,Peridiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0117,Durinskia-baltica-CSIROCS-38,400757,Durinskia baltica,,Durinskia,Kryptoperidiniaceae,Peridiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0766,Gambierdiscus-australes-CAWD149,439317,Gambierdiscus australes,,Gambierdiscus,Goniodomataceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0118,Glenodinium-foliaceum-CCAP1116-3,160619,Kryptoperidinium foliaceum,,Kryptoperidinium,Kryptoperidiniaceae,Peridiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0119,Glenodinium-foliaceum-CCAP1116-3,160619,Kryptoperidinium foliaceum,,Kryptoperidinium,Kryptoperidiniaceae,Peridiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1439,Gonyaulax-spinifera-CCMP409,66791,Gonyaulax spinifera,,Gonyaulax,Gonyaulacaceae,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1441,Heterocapsa-arctica-CCMP445,192219,Heterocapsa arctica,,Heterocapsa,Heterocapsaceae,Peridiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0503,Heterocapsa-rotundata-SCCAPK-0483,89963,Heterocapsa rotundata,,Heterocapsa,Heterocapsaceae,Peridiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0448,Heterocapsa-triquestra-CCMP448,89964,Heterocapsa rotundata,,Heterocapsa,Heterocapsaceae,Peridiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0027,Karenia-brevis-CCMP2229,156230,Karenia brevis,,Karenia,Kareniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0029,Karenia-brevis-CCMP2229,156230,Karenia brevis,,Karenia,Kareniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0030,Karenia-brevis-CCMP2229,156230,Karenia brevis,,Karenia,Kareniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0031,Karenia-brevis-CCMP2229,156230,Karenia brevis,,Karenia,Kareniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0573,Karenia-brevis-SP1,156231,Karenia brevis,,Karenia,Kareniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0574,Karenia-brevis-SP1,156232,Karenia brevis,,Karenia,Kareniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0527,Karenia-brevis-SP3,156233,Karenia brevis,,Karenia,Kareniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0528,Karenia-brevis-SP3,156234,Karenia brevis,,Karenia,Kareniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0201,Karenia-brevis-Wilson,156235,Karenia brevis,,Karenia,Kareniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0202,Karenia-brevis-Wilson,156236,Karenia brevis,,Karenia,Kareniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0648,Karenia-brevis-Wilson,156237,Karenia brevis,,Karenia,Kareniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0649,Karenia-brevis-Wilson,156238,Karenia brevis,,Karenia,Kareniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1015,Karlodinium-micrum-CCMP2283,407301,Karlodinium veneficum,,Karlodinium,Kareniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1016,Karlodinium-micrum-CCMP2283,407302,Karlodinium veneficum,,Karlodinium,Kareniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1017,Karlodinium-micrum-CCMP2283,407303,Karlodinium veneficum,,Karlodinium,Kareniaceae,Gymnodiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0120,Kryptoperidinium-foliaceum-CCMP1326,160619,Kryptoperidinium foliaceum,,Kryptoperidinium,Kryptoperidiniaceae,Peridiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0121,Kryptoperidinium-foliaceum-CCMP1326,160619,Kryptoperidinium foliaceum,,Kryptoperidinium,Kryptoperidiniaceae,Peridiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1032,Lingulodinium-polyedra-CCMP1738,160621,Lingulodinium polyedra,,Lingulodinium,,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1033,Lingulodinium-polyedra-CCMP1738,160622,Lingulodinium polyedra,,Lingulodinium,,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1034,Lingulodinium-polyedra-CCMP1738,160623,Lingulodinium polyedra,,Lingulodinium,,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1035,Lingulodinium-polyedra-CCMP1738,160624,Lingulodinium polyedra,,Lingulodinium,,Gonyaulacales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0253,Noctiluca-scintillans,2966,Noctiluca scintillans,,Noctiluca,Noctilucaceae,Noctilucales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0468,Oxyrrhis-marina,2969,Oxyrrhis marina,,Oxyrrhis,Oxyrrhinaceae,Oxyrrhinales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0469,Oxyrrhis-marina,2969,Oxyrrhis marina,,Oxyrrhis,Oxyrrhinaceae,Oxyrrhinales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0470,Oxyrrhis-marina,2970,Oxyrrhis marina,,Oxyrrhis,Oxyrrhinaceae,Oxyrrhinales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0471,Oxyrrhis-marina,2971,Oxyrrhis marina,,Oxyrrhis,Oxyrrhinaceae,Oxyrrhinales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0044,Oxyrrhis-marina-CCMP1788,2972,Oxyrrhis marina,,Oxyrrhis,Oxyrrhinaceae,Oxyrrhinales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0451,Oxyrrhis-marina-CCMP1795,2973,Oxyrrhis marina,,Oxyrrhis,Oxyrrhinaceae,Oxyrrhinales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0452,Oxyrrhis-marina-CCMP1795,2974,Oxyrrhis marina,,Oxyrrhis,Oxyrrhinaceae,Oxyrrhinales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1424,Oxyrrhis-marina-LB1974,2975,Oxyrrhis marina,,Oxyrrhis,Oxyrrhinaceae,Oxyrrhinales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1425,Oxyrrhis-marina-LB1974,2976,Oxyrrhis marina,,Oxyrrhis,Oxyrrhinaceae,Oxyrrhinales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1426,Oxyrrhis-marina-LB1974,2977,Oxyrrhis marina,,Oxyrrhis,Oxyrrhinaceae,Oxyrrhinales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1338,Pelagodinium-bii-RCC1491,43686,Pelagodinium beii,,Pelagodinium,Suessiaceae,Suessiales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0370,Peridinium-aciculiferum-PAER-2,66469,Peridinium sp.,,Peridinium,Peridiniaceae,Peridiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0371,Peridinium-aciculiferum-PAER-2,66469,Peridinium sp.,,Peridinium,Peridiniaceae,Peridiniales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0227,Polarella-glacialis-CCMP1383,89957,Polarella glacialis,,Polarella,Suessiaceae,Suessiales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP1440,Polarella-glacialis-CCMP2088,89957,Polarella glacialis,,Polarella,Suessiaceae,Suessiales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0252,Prorocentrum-lima-CCMP684,39448,Prorocentrum lima,,Prorocentrum,Prorocentraceae,Prorocentrales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0251,Prorocentrum-micans-CCCM845,2945,Prorocentrum micans,,Prorocentrum,Prorocentraceae,Prorocentrales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0053,Prorocentrum-minimum-CCMP1329,39449,Prorocentrum minimum,,Prorocentrum,Prorocentraceae,Prorocentrales,Dinophyceae,,,Eukaryota,Dinophyceae
>MMETSP0055,Prorocentrum-minimum-CCMP1329,39449,Prorocentrum minimum,,Prorocentrum,Prorocentraceae,Prorocentrales,Dinophyceae,,,Eukaryota,Dinophyceae
